datetime,epoch,decision,confidence,bet_amount_bnb,ml_score,bull_amount,bear_amount,total_amount,bull_payout,bear_payout,bull_percent,bear_percent,bet_ratio,whale_bet_side,max_bet_on_bull,max_bet_on_bear,bull_whales,bear_whales,current_streak,current_streak_type,skip_rounds_remaining,last_loss_epoch,live_bnb_price,lock_price_previous,price_difference,btc_price,btc_5min_change,btc_influence,real_price_volatility,price_momentum,current_hour,current_day_of_week,hourly_bull_rate,total_bet_log,streak_valid,last_round_price_change,big_move_detected,wallet_number,claimed,result,reward_amount
2025-07-12T13:24:47.808163,394725,bear,MEDIUM (Against bet ratio 2.46 + ML consensus),0.001,-0.0501439409663319,1.886202407577346,0.7661733137040603,2.6523757212814063,1.4061988843965796,3.461848218725489,71.11369601385474,28.886303986145272,2.461848218725489,,1.331788254135121,0.27043139492202,1,0,3,BEAR,0,,685.97999999,685.86722593,0.1127740599999924,117381.63,0.0286583495244952,0.0,0.0010565813155971,-0.0022891200769054,13,5,0.509,1.2953778384050791,True,-0.9751282500000116,False,1,yes,win,1e-18
2025-07-12T17:24:28.179972,394772,bear,HIGH (Follow whale - ML agrees),0.0016566826132011,0.0870811528499171,1.318013725781894,5.749078971346706,7.0670926971286,5.3619264798901405,1.2292565004500455,18.65001326949356,81.34998673050644,0.2292565004500456,bear,0.2139332813796545,4.9999980789,0,1,1,BULL,0,,685.98746,685.96726507,0.0201949300000023,117377.78,0.0053079302437395,0.0,0.0006773137689609,0.0117102680605147,17,5,0.506,2.0877931567935653,True,0.4338795200000049,False,6,yes,win,1e-18
2025-07-12T17:34:40.918308,394774,bear,HIGH (Against whale - ML too weak),0.0015612359919926,-0.0472595595105849,2.4827790970226653,1.1264628950055116,3.609241992028177,1.45371047966223,3.204048715701832,68.78948827777249,31.2105117222275,2.204048715701832,bull,2.1984317497357235,0.2104954789134138,1,0,1,BEAR,0,,685.89561794,685.92130421,-0.025686270000051,117413.04,-0.0276809125590618,0.0,0.0005541193833529,0.0216918114622822,17,5,0.506,1.528063416597038,True,-0.1314635500000349,False,2,yes,loss,0.0
2025-07-12T17:44:52.165235,394776,bear,HIGH (Follow whale - ML agrees),0.0018560784611505,0.0602442336246148,1.2592309519778724,2.981476025087238,4.24070697706511,3.367695949979817,1.4223515270229372,29.693892051210657,70.30610794878936,0.4223515270229374,bear,0.2414587076505784,2.491304838992193,0,1,1,BULL,1,,685.99977241,685.99223478,0.0075376300000016,117458.09,0.0073137816678627,0.0,0.0004797097640969,0.0092032201151532,17,5,0.506,1.6564564085193971,True,0.0943504199999551,False,4,yes,loss,0.0
2025-07-12T17:49:59.130616,394777,bear,HIGH (Follow whale - ML agrees),0.0016079888555915,0.0857860762034926,1.4648376419677724,4.3438712348137205,5.808708876781493,3.9654284613948287,1.337219397809933,25.217955883845462,74.78204411615454,0.3372193978099329,bear,0.1628261840896882,4.0,0,1,2,BULL,0,,686.09699695,685.99977241,0.0972245399999565,117450.18,-0.0098074521312087,0.0,0.000392160090151,0.0036619393048411,17,5,0.506,1.918202509937125,True,0.0075376300000016,False,5,yes,loss,0.0
2025-07-12T17:55:04.879299,394778,bear,HIGH (Against whale - ML too weak),0.0017183228653386,-0.0238006359520768,7.4405388361197105,1.0353246436570391,8.47586347977675,1.1391464605535166,8.186672201521032,87.7850245449646,12.214975455035397,7.186672201521031,bull,7.0,0.1893872870154845,1,0,3,BULL,1,,686.18223169,686.09699695,0.0852347400000326,117414.68,-0.0257141903504108,0.0,0.0003016580864872,0.0026030223819004,17,5,0.506,2.248747879246446,True,0.0972245399999565,False,6,yes,loss,0.0
2025-07-12T18:00:11.127543,394779,bear,HIGH (Follow whale - ML agrees),0.0014633891855091,0.0869030609253455,1.6030749774432795,3.895885752265978,5.498960729709258,3.43025797737762,1.411478949687084,29.152326343818743,70.84767365618126,0.4114789496870839,bear,0.4999950428,3.0,0,1,4,BULL,1,,686.40369607,686.18223169,0.2214643800000431,117478.39,0.0542691982185881,0.0,0.0001718932316109,0.0016407854000624,18,5,0.514,1.871642276381148,True,0.0852347400000326,False,1,yes,win,1e-18
